12270,114
12271,1
12306,35
12317,11
12342,25
12399,57
12491,92
12515,24
12580,65
12594,14
12596,2
12650,54
12707,57
12823,116
12832,9
12895,63
12908,13
12929,21
12946,17
12967,21
12995,28
13074,79
13141,67
13147,6
13157,10
13174,17
13248,74
13263,15
13285,22
13308,23
13322,14
13354,32
13379,25
13438,59
13444,6
13467,23
13487,20
13510,23
13520,10
13537,17
13676,139
13751,75
13766,15
13781,15
13791,10
13878,87
13892,14
13916,24
13986,70
13994,8
14122,128
14123,1
14148,25
14159,11
14168,9
14207,39
14228,21
14280,52
14293,13
14305,12
14307,2
14310,3
14312,2
14314,2
14316,2
14368,52
14412,44
14444,32
14458,14
14476,18
14554,78
14594,40
14646,52
14661,15
14732,71
14876,144
14878,2
14913,35
14939,26
14950,11
14956,6
14960,4
14967,7
14970,3
14989,19
14995,6
14997,2
14999,2
15000,1
15002,2
15003,1
15004,1
15101,97
15146,45
15150,4
15263,113
15286,23
15355,69
15496,141
15509,13
15543,34
15591,48
15690,99
15778,88
15835,57
15892,57
15980,88
16010,30
16026,16
16030,4
16087,57
16215,128
16280,65
16292,12
16306,14
16307,1
16405,98
16476,71
16538,62
16547,9
16689,142
16695,6
16701,6
16705,4
16768,63
16785,17
16860,75
16881,21
16994,113
17120,126
17123,3
17125,2
17126,1
17130,4
17231,101
17295,64
17397,102
17462,65
17492,30
17511,19
17628,117
17656,28
17690,34
17718,28
17823,105
17938,115
17939,1
17958,19
17963,5
17966,3
18055,89
18107,52
18119,12
18199,80
18225,26
18272,47
18276,4
18355,79
18447,92
18465,18
18524,59
18592,68
18692,100
18693,1
18765,72
18824,59
18905,81
19105,200
19181,76
19219,38
19320,101
19321,1
19322,1
19328,6
19329,1
19335,6
19336,1
19337,1
19339,2
19340,1
19341,1
19347,6
19350,3
19358,8
19360,2
19377,17
19383,6
19389,6
19398,9
19401,3
19408,7
19412,4
19413,1
19414,1
19416,2
19424,8
19427,3
19428,1
19429,1
19430,1
19431,1
19432,1
19433,1
19434,1
19436,2
19437,1
19438,1
19449,11
19450,1
19451,1
19507,56
19520,13
19593,73
19682,89
19727,45
19767,40
19837,70
19980,143
19992,12
20031,39
20119,88
20199,80
20200,1
20205,5
20214,9
20236,22
20380,144
20485,105
20506,21
20618,112
20731,113
20766,35
20866,100
20871,5
20873,2
20879,6
20884,5
20961,77
21021,60
21126,105
21129,3
21131,2
21176,45
21198,22
21222,24
21243,21
21253,10
21272,19
21275,3
21449,174
21516,67
21525,9
21594,69
21605,11
21610,5
21646,36
21655,9
21660,5
21754,94
21815,61
21838,23
21909,71
22124,215
22135,11
22143,8
22152,9
22190,38
22286,96
22347,61
22350,3
22417,67
22435,18
22469,34
22481,12
22641,160
22724,83
22736,12
22830,94
22983,153
23041,58
23048,7
23092,44
23187,95
23188,1
23291,103
23292,1
23351,59
23352,1
23395,43
23438,43
23514,76
23600,86
23608,8
23675,67
23681,6
23730,49
23779,49
23845,66
23913,68
24056,143
24144,88
24152,8
24214,62
24230,16
24328,98
24382,54
24458,76
24581,123
24683,102
24688,5
24796,108
24925,129
25024,99
25038,14
25154,116
25285,131
25288,3
25338,50
25416,78
25470,54
25537,67
25578,41
25642,64
25644,2
25738,94
25818,80
25845,27
25906,61
25973,67
25980,7
26048,68
26143,95
26237,94
26325,88
26410,85
26479,69
26480,1
26524,44
26727,203
26733,6
26834,101
26849,15
26937,88
26940,3
27011,71
27021,10
27215,194
27284,69
27312,28
27441,129
27477,36
27486,9
27648,162
27704,56
27768,64
27778,10
28029,251
28158,129
28230,72
28348,118
28356,8
28357,1
28359,2
28363,4
28473,110
28515,42
28625,110
28657,32
28670,13
28757,87
28861,104
28862,1
28879,17
28881,2
28892,11
29015,123
29017,2
29142,125
29144,2
29145,1
29146,1
29251,105
29285,34
29291,6
29372,81
29481,109
29499,18
29688,189
29794,106
29806,12
29920,114
29927,7
30053,126
30056,3
30197,141
30204,7
30211,7
30282,71
30286,4
30296,10
30346,50
30424,78
30655,231
30658,3
30777,119
30858,81
30955,97
31106,151
31107,1
31180,73
31182,2
31312,130
31313,1
31444,131
31554,110
31588,34
31717,129
31731,14
31878,147
31888,10
31957,69
31973,16
31986,13
32111,125
32127,16
32144,17
32193,49
32371,178
32422,51
32519,97
32749,230
33222,473
33229,7
33304,75
33392,88
33393,1
33527,134
33625,98
33642,17
33760,118
33792,32
33875,83
33936,61
34279,343
34340,61
34352,12
34465,113
34782,317
34783,1
34784,1
34785,1
34788,3
35030,242
35032,2
35034,2
35038,4
35194,156
35454,260
35459,5
35461,2
35543,82
35567,24
35594,27
35616,22
35621,5
35758,137
35906,148
35910,4
35955,45
35998,43
36074,76
36075,1
36122,47
36259,137
36273,14
36305,32
36317,12
36386,69
36472,86
36543,71
36649,106
36742,93
36768,26
36934,166
36952,18
37147,195
37200,53
37208,8
37390,182
37517,127
37519,2
37565,46
37614,49
37801,187
37815,14
37829,14
37830,1
38022,192
38157,135
38160,3
38223,63
38312,89
38316,4
38428,112
38432,4
38565,133
38778,213
38788,10
38932,144
38940,8
39007,67
39078,71
39344,266
39347,3
39504,157
39607,103
39715,108
39761,46
39958,197
39962,4
39966,4
39967,1
39968,1
40398,430
40414,16
40556,142
41111,555
41279,168
41289,10
41299,10
41308,9
41309,1
41312,3
41313,1
41314,1
41389,75
41583,194
41664,81
41737,73
41743,6
41816,73
41821,5
42065,244
42066,1
42067,1
42077,10
42324,247
42391,67
42778,387
42859,81
42980,121
43026,46
43090,64
43366,276
43448,82
43452,4
43453,1
43454,1
43659,205
43828,169
43833,5
43949,116
43956,7
44120,164
44125,5
44126,1
44128,2
44309,181
44708,399
44714,6
44784,70
44914,130
44976,62
45067,91
45211,144
45220,9
45303,83
45379,76
45452,73
45456,4
45643,187
45775,132
45784,9
45964,180
46252,288
46272,20
46407,135
46554,147
46560,6
46832,272
47155,323
47156,1
47157,1
47158,1
47159,1
47164,5
47167,3
47171,4
47172,1
47173,1
47174,1
47175,1
47347,172
47351,4
47353,2
47418,65
47480,62
47484,4
47666,182
47956,290
47959,3
47960,1
47961,1
48035,74
48246,211
48460,214
48470,10
48554,84
48634,80
48635,1
48726,91
48876,150
48887,11
48933,46
48934,1
48937,3
48940,3
48942,2
48995,53
48996,1
49033,37
49070,37
49144,74
49211,67
49231,20
49561,330
49678,117
49992,314
50046,54
50115,69
50275,160
50618,343
50812,194
50830,18
50914,84
51193,279
51199,6
51376,177
51443,67
51529,86
51530,1
51628,98
51629,1
51630,1
51728,98
51729,1
51730,1
51822,92
51824,2
51891,67
51902,11
52074,172
52196,122
52283,87
52375,92
52547,172
52637,90
52936,299
53013,77
53014,1
53120,106
53121,1
53122,1
53123,1
53198,75
53264,66
53332,68
53336,4
54010,674
54024,14
54401,377
54844,443
54846,2
55933,1087
56210,277
56281,71
56551,270
56809,258
56872,63
56950,78
57271,321
57341,70
57635,294
58881,1246
58882,1
59009,127
59216,207
59419,203
59481,62
59487,6
59493,6
59514,21
59515,1
61271,1756
61339,68
61417,78
61670,253
61904,234
62219,315
62363,144
62389,26
62398,9
62571,173
62572,1
62827,255
62937,110
63042,105
63142,100
63239,97
63365,126
63537,172
64620,1083
64675,55
64688,13
64894,206
65166,272
65255,89
65679,424
65804,125
65949,145
66127,178
66497,370
67325,828
69911,2586
70053,142
70191,138
70430,239
70498,68
70766,268
70904,138
70921,17
70982,61
71034,52
71036,2
71417,381
71418,1
71536,118
71670,134
71985,315
71992,7
72114,122
72437,323
72441,4
72442,1
72443,1
72576,133
72715,139
72858,143
72999,141
73251,252
73683,432
73929,246
74578,649
74826,248
75394,568
75559,165
75719,160
75721,2
75725,4
75873,148
75876,3
76069,193
76153,84
76240,87
76256,16
76458,202
76725,267
76747,22
76787,40
76807,20
76935,128
77156,221
77367,211
77610,243
79378,1768
79380,2
79859,479
79862,3
80221,359
80665,444
80708,43
80749,41
81588,839
81747,159
82533,786
82534,1
82792,258
86968,4176
87163,195
87348,185
87539,191
87732,193
91432,3700
96673,5241
97355,682
97597,242
97599,2
97840,241
